99.9942	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	158.33	1154.17	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
99.9942	99.9964	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	214.229	1160.76	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
99.9942	99.9973	99.9977	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	107.152	268.257	1162.08	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
99.9942	100.011	99.9857	99.9986	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	133.666	302.754	1163.57	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
99.9942	100.009	100.009	99.9782	99.9991	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100.32	168.763	328.192	1165.21	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
99.9942	100.004	100.017	99.9991	99.9763	99.9994	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	106.357	202.439	349.242	1166.94	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
99.9942	99.9977	100.119	99.9109	99.99	99.9779	99.9997	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100.156	99.8404	123.326	229.136	366.285	1168.73	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
99.9942	99.9955	100.043	100.24	99.7507	99.9845	99.9811	99.9998	100	100	100	100	100	100	100	100	100	100	100	100	99.9999	100.064	100.348	146.185	253.572	379.248	1170.55	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
99.9942	99.8982	105.359	94.7712	100.305	99.5979	99.9823	99.9846	99.9999	100	100	100	100	100	100	100	100	100	100	100.008	99.9901	100.925	103.392	170.378	276.119	389.279	1172.38	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
99.9942	102.645	99.259	104.554	93.6813	100.314	99.4745	99.9825	99.988	99.9999	100	100	100	100	100	100	100	100	99.9972	100.072	99.9371	100.882	114.848	193.223	294.016	397.807	1174.18	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
99.9942	100.988	101.375	101.245	102.432	94.2132	100.27	99.4001	99.984	99.9908	99.9999	100	100	100	100	100	100	99.9964	100.001	107.246	92.8273	115.918	115.844	219.028	303.906	406.73	1175.96	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
